   6.9521884742687005E-006   1.5283460578478401E-006   1.0940643282924406E-005
   3.4957733066037083E-006   9.5771083589988367E-006  -9.5265130756182767E-006
  -8.0429611002989440E-006   6.0118732300607370E-006  -1.0348040554623221E-005
  -1.1452271432572611E-005  -6.3115329583080752E-006  -1.3916012728842496E-005
  -2.3997945724933472E-006  -1.3247466053894672E-005   5.8749465794054670E-006
   1.2261121718921573E-005  -7.2825031096652049E-006  -8.9349174273926739E-006
  -5.1088952889201270E-006   1.0835735293687320E-005   4.2576408278735371E-006
  -9.7906245938113225E-006   5.0776939263890396E-006  -3.1971893229825604E-006
  -3.1436967770360731E-006  -7.2565078552142351E-009  -9.8690776575780913E-006
   2.4412231383677541E-006   9.6761169189295282E-006   2.5230350430684254E-006
   1.2751445738069366E-005   1.5720853765850652E-006  -9.8517608393845074E-006
   1.3532539333509404E-005  -2.5545377666827363E-006  -1.0029047940682506E-005
   1.8171577407734459E-006  -6.9404659096010315E-006  -3.2159614481793060E-007
  -1.0071458791100331E-006   1.2910663572140036E-005  -1.0471140835074141E-005
  -8.4068012025297501E-006  -5.0610103479399506E-006   3.6195354370285437E-006
  -1.0452061626748288E-005   4.2351035964851257E-006   3.4057521734081383E-006
   8.4860420012798816E-006  -7.0604352772790950E-006  -6.5991496873182409E-007
  -3.0992097776366733E-006  -8.3089952259090107E-006  -1.3205495801009914E-005
   1.1246852846360286E-005  -2.0580778069986773E-006  -1.0023413632835403E-005
   1.0798150988972641E-005  -1.1419139833229990E-005  -9.4584407567593811E-006
  -1.2010221451000348E-005  -3.7705135250262669E-006  -6.9143972222278837E-006
  -1.0216942761375109E-005   7.9282855787378859E-006  -1.2513971297140611E-006
  -4.2133273971992850E-006  -1.3355979885712986E-006   8.6504440089214471E-006
   1.2086879699708172E-005   4.2460861098851319E-006  -7.9730462826654034E-006
   5.0285796992181192E-006   1.1449808091819553E-005  -6.9964885535025566E-006
   2.8110198903637945E-006   8.8917197956657999E-006   7.1636161623335297E-006
  -1.0571470233929721E-006   1.2638286558667566E-005   3.7166805173496822E-006
  -1.6987571673419098E-006   9.0915221938429880E-006   5.2914619312204210E-006
   9.8355445613492777E-006  -5.8991470187974918E-006   1.0479145023591530E-006
   4.0416812794685873E-007  -1.1103852243999159E-005  -2.4072046219131152E-006
   2.1480598395473734E-006   1.0543838474355929E-005  -1.6789236026336840E-006
   6.4329299764341943E-006   1.0339382145526429E-005   6.0379829254293867E-006
   8.4201659943661245E-006   5.7829894873524801E-006   6.7680396862814830E-006
  -1.3465414966918623E-005   1.0808864566216100E-005   6.9964217963005768E-007
  -3.0959319990194606E-007   4.6950073123649960E-006   5.0973739495327117E-006
  -8.4124688889778429E-006   1.1665748566738222E-005   1.0244712803724430E-005
  -1.3902721369928300E-006   1.3702148402905401E-005  -7.9651088513499942E-006
  -1.5113496742237597E-006  -5.1594972480208849E-006   4.1046333209356252E-007
   1.0682113620491193E-005  -1.6876888232536438E-006  -9.0911292800256206E-007
   8.5861911556901153E-006  -3.7755803966565407E-006  -8.0774745737225481E-006
   1.3975259745599650E-005  -9.6990804427362970E-006   3.6536674407265483E-006
   3.2578048623803021E-006  -1.3983344042759415E-005  -1.3975393260003610E-005
   7.6538543507930629E-006   6.3653793174250559E-006  -5.0630330911599413E-006
  -8.2526721745985760E-006   9.4197540045377198E-006   5.8497733922131638E-006
   7.3921317867565832E-006   3.6280059722854779E-006  -8.0121393001448280E-006
  -8.0206908977184521E-006  -1.1730301827378464E-005  -3.1129550855243330E-006
   1.2660469023211170E-005   1.2531261412453403E-005  -3.0841026228286238E-006
  -6.4619903401303552E-006   5.3807296617079323E-006  -6.0470208969031500E-006
   7.7522392077223994E-006   7.9482192792490816E-006  -2.1711311285516240E-006
  -6.0996389235037007E-006  -8.5689143918177193E-006  -1.3683150256896238E-005
  -8.6289357921178400E-006   1.3530597652606103E-005  -7.1664857683443510E-006
   8.9523277056690297E-006  -1.0179264996577658E-005  -2.8519811558243421E-006
   2.8282813954471665E-006  -9.0473499069672076E-006   9.1939277416801420E-006
  -7.4592227747463744E-006  -1.1154153795691008E-005  -7.8565082351691063E-006
   3.7720832729471084E-006   5.4882030348496740E-006   8.2535533696647106E-006
   3.7360343838779668E-006  -1.2419663397903618E-005   2.7500629355616413E-006
   1.5095138511693126E-006   2.4636878905083016E-006  -4.7693414567696055E-006
   5.6837005471734731E-006  -9.9947347388648416E-006  -9.4727468251436719E-006
  -4.1089725390643182E-007   1.0086318944261055E-005   8.7714347617898029E-006
   1.5913982351178479E-006   6.6919021437491025E-006  -5.1518001426326034E-006
  -1.0210700962989989E-005   7.9935073650722402E-007  -5.2993135318475703E-006
   2.4673328337364037E-006   5.0634002557708307E-007  -1.9362659405459687E-006
  -6.7524041959034784E-006  -3.6336679366876868E-006  -2.9955091400811094E-006
  -1.4877576790440659E-006  -6.7490863629650778E-007  -3.1407260815479680E-006
  -6.8901777093495790E-006   4.8099498627339737E-006   4.9346313351975035E-006
   1.2453075377494554E-005  -1.1004791231981198E-006   1.2324562041637378E-005
  -4.9963226192214355E-006  -1.1078491182966999E-006   4.8006439087779768E-007
   4.5179538612739271E-006  -2.7486810614806576E-006   2.9579124376003484E-006
  -4.3731107601381559E-006   1.1678838700372165E-006   6.3861274558004062E-007
   9.2186813121742858E-006  -1.3581385578198091E-005  -6.3221340019824820E-006
   9.6313094849606248E-006   5.4326610428024041E-006  -1.2389602629852073E-006
   8.8788337483350528E-006  -1.3381661381314650E-005  -9.4990358112833533E-006
   5.7945976111024693E-006   5.8191318365043935E-006  -1.7741260483772076E-006
   5.4790115218113569E-006  -6.1736726604994007E-006   7.1081542789286356E-006
  -9.2069930797819208E-006  -1.3880891764880875E-005  -1.2065029113825839E-007
  -1.1762331932888416E-005  -9.4337339163066232E-006   1.1292427034477644E-005
  -1.3822439158827282E-005   2.3740386902951910E-006   5.1739501822495315E-007
   4.4534931070421436E-006   5.8609542698704817E-006   1.0825147601453309E-006
  -6.1519164883741539E-006   8.8460960164841139E-006  -3.5865306763696852E-006
   5.2108402120636197E-006  -5.3152751788409624E-006  -1.3738271678571034E-005
  -1.1093678446417424E-005   5.8687591404562450E-007   7.7246436877725401E-006
  -7.8208198349906562E-006  -1.2452194182428419E-005  -1.2022224395916332E-005
  -9.5123338459177477E-006   6.2653846582536900E-006  -5.6833810662782836E-006
  -1.2583131758391779E-005  -6.2148284755200039E-007  -1.1994733780141013E-006
   5.5967235423881861E-007  -1.4982919655164928E-006  -9.7912788143907255E-006
  -1.2390697447964543E-005   1.3632720912846313E-005   1.1870031326842575E-006
  -1.3953597033557175E-005   9.9733924613918702E-006  -1.3178051915275981E-005
  -3.4285898122054593E-006  -2.8975295947352223E-007   2.1328391974959580E-006
   6.6908416579119362E-006   5.0212974421564270E-006   1.0154638264767276E-006
  -1.3003548589300543E-005  -1.0569807979600421E-005   1.3253955807601431E-005
   3.0131187362890909E-006  -1.0473884556075515E-005   1.4801340065779623E-006
   1.2712795225471637E-005  -4.0061063665335029E-006   9.4668464421629635E-006
   1.3279062237591755E-005  -6.7476043530811242E-006  -6.9572286430181823E-006
  -2.1185998863136471E-006   8.7653407829233528E-006   1.1141597719672904E-005
  -7.1515922365826372E-006   7.2972831541835530E-006   5.4559783797796663E-006
  -1.3481683697041122E-006  -6.6186361145761713E-006   4.6340904118840308E-006
  -1.0736013385369758E-005  -8.1322555336672472E-006  -1.0817083331454138E-005
   1.3152904477290155E-006  -1.3829782451045070E-005  -9.0727243194397645E-006
   2.7820587087962895E-006  -1.9065723371053129E-006  -1.1689820260097857E-005
   5.2476043568682601E-006  -3.4913215549059635E-006   9.4137801886348335E-006
  -1.0538158390141755E-005   1.3253688778793512E-005  -1.3170214619763541E-005
   1.2152847259356073E-005  -6.9956540884778080E-006  -3.9295825859039530E-006
   7.5351924705994913E-006  -1.2550353972219652E-009   6.9790458502995249E-006
  -1.2981712308532921E-005  -7.5439910698204410E-006  -7.7933158677749408E-006
   1.7528572038264141E-006   4.2734088789811876E-006   3.2650871194419943E-006
  -3.5989608673783410E-006  -7.7055702014925710E-006  -7.4566392710297526E-006
   4.2843246351792139E-006  -9.3540324928628304E-006   6.8349151438763106E-006
  -1.0501548740575982E-005   1.2576396910386322E-005  -4.4294738657697785E-007
   3.3892764959595010E-006   1.1592695206937313E-005  -1.3497558559671941E-005
   2.6192722254426374E-006   6.2124061427624479E-006  -9.5709800478570826E-008
   7.6144332693496228E-006  -1.2170024841099813E-005  -1.6018724401084929E-006
   1.3361040081623062E-005  -9.0324496994852958E-007  -4.7864313004764578E-006
  -1.5139665565413714E-006   6.8116645641010283E-006  -8.2504491597726456E-006
  -9.2013787990954119E-006  -3.5694475083830309E-006   1.2312311141399754E-005
   1.3015830960790530E-005  -6.8611917322499100E-006  -1.2030615776205205E-005
  -1.0532237026326138E-005   7.3745345883146837E-007  -9.5176744220761391E-006
   4.9579906338445816E-007  -1.1054825754865127E-005   9.5641250368880618E-006
  -3.6802644636696512E-006  -2.1310701316434909E-006  -4.8376340743950348E-006
  -3.1063194196475317E-006   1.2186759917961858E-005   2.9568710252494620E-006
  -2.1957979146831940E-006  -7.7336215777645215E-007  -5.8865432590636882E-006
  -1.1060867281644307E-005  -7.9411897458805990E-006   8.4565219665643735E-006
   7.6828861042598038E-007   4.7269630312784562E-006   1.0181995366138636E-005
  -7.4797305871945972E-006   8.2698688298285961E-006  -2.4239540038898701E-007
  -1.3909597361732228E-005  -6.5486678911810467E-006   4.6112861516876998E-006
  -2.0946540779634600E-006  -8.7689122932292770E-006   1.2977313962596760E-005
  -1.0246910069343883E-005   8.2839545994463533E-006   1.2489244429527259E-005
  -9.2076539760815217E-006   2.9680328294205000E-006  -1.2213503806749316E-005
  -4.2702379118871427E-006  -5.8109006735002728E-006   2.7042674950034356E-007
   9.1234206922976083E-006   9.3614768745579023E-006   6.3404044944900644E-006
  -4.7758436082424470E-006   8.4583587432931345E-006   3.6893691923453945E-006
  -1.2730464903161400E-005  -1.2840233770376936E-005  -9.7071780913364578E-006
  -1.7893066361074350E-006  -8.5404491208934934E-007   1.0113243077493859E-005
   1.3362668957351371E-005  -1.5534667929528734E-006  -1.3041199651217202E-005
   6.6560268234051086E-007  -1.3114118542939838E-005   7.0888595402078189E-006
   2.5644645626171463E-006   9.0409469376230220E-006  -4.7717981218024655E-006
  -7.5018138696095454E-006   1.0227870915339218E-006  -1.9426879833764343E-006
  -2.6997346809890009E-006   1.3645091976047501E-005   1.3073471036328596E-005
   9.8148498287355113E-006   1.0290395710713584E-005  -5.2750606403682756E-006
  -9.8450717677461223E-006   1.3932754481424739E-005   3.9066505333495462E-006
   8.8313827291677457E-006   1.1629638642512985E-006   2.0385780283003509E-006
  -9.6484117264335591E-006  -1.2849906888943823E-005  -4.3788318523478326E-006
  -1.0919462176410500E-005  -1.1296934099285600E-005   5.2564620838966777E-007
  -1.3372662510487761E-005   1.7215414003776469E-006   9.9925250754793072E-006
   5.5568828442465867E-006  -1.3361614193560089E-005  -8.6244563838649892E-006
  -1.0060110066763750E-005   1.1791284531387095E-005  -7.7936229509040483E-006
  -3.3567924414760857E-006   2.4084396301497432E-006  -9.3152465585125133E-006
  -1.3262493100060346E-005   5.3515376909564396E-006   7.3456287198573906E-006
   5.9834670869439791E-006  -1.1834923714321350E-005   2.5146560605456350E-006
   1.6714668231725301E-007   9.2751655344437862E-006   1.1738605469630448E-005
   5.5596275189222742E-006   4.6773757816477926E-006  -1.1271893472822943E-005
  -1.3649177516808671E-007   2.0043106028497584E-006   2.4888610777006048E-006
  -1.6432352024552338E-006  -9.7659311047989606E-006   6.3686370688816746E-008
   6.4781856373306770E-006  -1.3113617863924989E-005  -1.2554733244669533E-005
   6.1777114712191841E-007  -5.0220174662634958E-006  -1.3018335309539089E-005
   1.2187042205558801E-005   7.6168441580154109E-006   3.6815261747870712E-007
   5.8925971836089504E-006   9.5755862947936952E-007  -6.2538881143984386E-006
   2.9550666734473770E-006  -6.1570968472477935E-006   5.6943435525176958E-006
   8.5370445035925190E-007   1.2271108596337765E-005  -7.4087276271687843E-006
  -2.4221649108768090E-006   2.7293281486266870E-006   7.9240608015268728E-006
   1.1767065018508790E-005   5.0817451348749050E-006   8.9929618608398758E-006
   7.6756095692439956E-007  -7.5524492073112933E-006  -9.9768438087342306E-006
   1.1186592073807351E-005  -6.9601859870658915E-006   4.2424068343817258E-006
  -1.3865163768094413E-005   1.2206199615178402E-005  -6.2901172479129259E-006
   1.0045444463163081E-005  -6.1900014721036822E-006   1.2668060270750597E-005
   5.6691951608575566E-006  -1.7782516434595649E-006  -1.0983315440104267E-005
  -4.3518619427479564E-006  -5.6822061395234375E-006   7.2133903321297370E-006
  -4.5217323189059890E-006  -4.7387666582628151E-006  -1.2443028418596580E-005
   2.0491180368186618E-006  -4.1199207201890204E-007  -8.3305110721071298E-006
  -1.0794712993070677E-005   1.3281738247716834E-005   1.0209064457867168E-005
  -2.2846317233578359E-007  -3.7129487897590062E-006   8.5375442289330541E-006
  -9.4582938909150253E-006  -9.5317668674140942E-006  -1.2383761374678832E-005
  -9.8209657421111833E-006  -8.9316463244956592E-007  -3.3429737006662481E-006
   8.8036594168598107E-006   1.1134387941859076E-005   1.1745769471077205E-005
   1.1234102220782126E-005   7.5612945365736289E-006  -9.2177076106996934E-006
   6.2200355372744355E-007   1.0125404332345968E-005  -6.2384538493006876E-006
   1.0345830891237686E-005   2.4321327148067208E-006  -3.1031885068746748E-006
   8.7330703514862731E-006   7.1876144227709868E-007   1.2316396682160924E-005
   1.0661952945493266E-005  -4.5336284522988057E-006  -8.6926421899672507E-006
  -1.1959672897661174E-005   5.8831786960839016E-006   1.0613674137021408E-005
  -3.9373798270952044E-006  -1.1484114617917019E-005  -9.4911851643305180E-006
  -2.3297061861346589E-006  -1.1300004930576675E-005   4.8913936491494416E-006
   7.5420818138438161E-006   3.7857475185180782E-006   1.1102670641524115E-005
  -3.4304389867003023E-006  -3.2866573250760114E-006   5.2521762715295687E-006
  -1.0591297122917748E-005  -1.1848996132498711E-005  -9.9875449882116073E-006
   5.0735607019121703E-006   1.1443332643227503E-005  -3.8527984521866815E-006
   1.0057960484859997E-005   8.2397804052219449E-006  -1.9915542552257151E-006
  -1.3794307673912955E-006  -9.5996856447084361E-009   6.7412414380581265E-006
  -1.0919488879291292E-005  -1.1750983208551834E-005   1.3229328122116735E-005
   9.3372688057713656E-006  -8.4537648941226040E-006  -1.0374523136648644E-005
  -3.6903314497282189E-006  -3.2951288140072596E-006   2.8037090230726824E-006
   1.3871211970593791E-005   5.5458545544795085E-006  -2.7232866218475068E-006
  -3.5210218340668174E-006  -1.3730981792114830E-005  -5.6620120859245202E-007
   3.8936195275230713E-006   4.1018638507277737E-006   4.0571365254012462E-006
   8.3729686525663410E-006  -3.4338102254002868E-006  -3.9851913351532028E-006
   2.8629836963849423E-006  -1.3843534434652928E-005   1.1783220261387924E-005
  -3.3052625572678072E-006   4.6288108708817353E-007  -4.3552465328883369E-006
  -6.6042632889899006E-006  -5.8520097584794902E-006   9.3421439888645257E-006
  -1.1747198075199574E-006  -3.4491376789748699E-006  -9.6355609650524299E-006
   7.1639556703893131E-006   4.6472492100685815E-006  -1.3677148784438245E-005
   8.2566566258824615E-006   1.7055997805448487E-006  -5.9176788180671097E-006
   6.1363410794779312E-006   9.5772285219624005E-006  -7.5069341470014031E-006
  -9.7980880489926744E-007  -3.5459422975659110E-006  -1.2598799673696460E-005
  -1.1932195633326250E-005  -8.3314189700540563E-006   1.8531131697598156E-006
   9.2826690439463261E-006  -2.1685342733946062E-006   9.5073547123243618E-006
  -5.7947854849423270E-006  -8.9265193713836035E-006  -3.9892835516345702E-006
  -1.0343561146370370E-006   3.5792465119593650E-006   1.2444656340650576E-005
   2.6859550408260373E-006   6.9527091804441436E-006   1.0196802113537776E-005
  -1.0331357929848446E-005  -1.1071782084168019E-005   4.6286239507161916E-006
   9.3345718148113779E-006   2.2759799899812420E-006   4.4406165964545365E-006
   1.3496904339092538E-005  -1.3470354999865135E-005   1.1801238983876611E-005
  -8.5489940427469196E-006   1.3096248593644135E-005   6.4602279499980861E-007
  -6.1937198482539622E-006   6.1542529904434502E-006   2.5328350003190735E-006
   6.4525451497245145E-006   4.0047454732874271E-006  -4.2131872070751272E-006
   9.7653102628205476E-007   4.5961189153978683E-006  -4.9439916485893983E-006
   1.0337259266503468E-005  -1.6136350590973498E-006   1.1703079194085378E-005
  -6.2533140024614116E-006   1.2649087873947912E-005  -1.0717341395975982E-005
   8.9069995655246832E-006   1.2036918609746421E-005   4.5609989051105613E-006
  -7.1896037873899876E-006   1.2360008208540073E-005   2.7082462242414371E-006
  -1.0471060726431765E-005  -7.0847415745199736E-006   1.0828311892827156E-005
  -8.5070237898621616E-006  -9.4371785879287856E-006   9.4079131842551150E-006
   2.8673419879999152E-006   3.4507942112582853E-006   9.4830016850420973E-006
   4.6857337833356751E-006  -1.0763016673570624E-005  -1.3998878443660136E-005
   4.9298248166549513E-006   3.6050834564742111E-006  -1.2726793257052506E-006
   2.0816841072930810E-006  -1.3096461263016157E-005  -4.1610097780076438E-006
   9.9423026787555206E-006  -3.6165580658202405E-006   4.5199088936176239E-006
  -6.1741933666748438E-006  -1.6065387685268873E-006  -9.0602407226695247E-006
  -1.1429580659619645E-005   1.1122852297356951E-005   1.3787738765238134E-005
   2.6364555292322615E-006  -1.3075906720526548E-005   5.3460845812289964E-006
  -5.1183414330002817E-007  -6.3716010886495818E-006   1.2519351927620190E-005
  -7.9125308790706315E-006  -1.3803780520873902E-005   7.9092864790544087E-006
  -1.2588993040725614E-005   1.2881530729196011E-005   3.9584693808749662E-006
   2.0552005715933439E-006  -1.0161387417887443E-005  -1.0386799786092746E-005
   9.0895461806643832E-006   5.1903724539365849E-008   4.3648528942532433E-006
   1.4164543116093435E-007   7.4071788600828508E-007  -1.0684877368653161E-005
  -7.1959657487386712E-006  -1.0543565723502126E-005   6.3925819235575478E-006
  -3.8929128548563985E-006   7.8304328720757606E-006   6.1377181851873450E-006
   4.6581916691473997E-006   2.2671356143932203E-006  -4.1671714677503878E-006
  -9.5996856447084361E-006  -5.8214616628534917E-006  -9.2649383311004668E-006
  -1.7572698548772850E-006   5.5898933269513291E-006   9.3599128486829448E-006
  -6.5894765687513545E-006  -9.2410993342734475E-006   9.3889331580579178E-007
  -1.1950860946999828E-005   1.3964591944723263E-005   7.0047797979884592E-006
  -1.0577818843838008E-005  -9.3912162543656301E-006  -2.0970106071933501E-006
  -1.3073837247265171E-005   1.2020996063399902E-005  -1.1030799837872564E-005
  -6.7893209285983585E-006  -8.0103635585721629E-006  -6.0910005415675027E-006
   7.3937740139252885E-006   3.2637672341914205E-006   2.1238746589443726E-006
  -4.0226488011841201E-006   1.1419734926001925E-005  -8.4587917114316898E-006
  -1.0805013629336174E-005   8.1519279274164073E-006   5.5485515454394962E-006
  -1.3488966907777128E-005   6.9431304756343432E-006  -1.0793184253145337E-005
   1.1058979006502590E-005   4.3296050916078604E-006  -4.3150653730166400E-006
  -3.2924384987674700E-006  -7.9786271847509223E-006  -4.7238397479001113E-006
  -1.3502017940764197E-005   1.1602302521976533E-005   7.9931525982274328E-006
   1.0578306171412461E-005  -1.0370944950622522E-005  -4.3841056713042441E-006
   1.2377941100340500E-005  -3.8586397073599220E-006  -4.1423110857330761E-006
   3.9965591329760644E-006  -1.8094940139861543E-006  -4.1352014437222176E-006
   3.5322647005545452E-006   6.8482398813914970E-006  -9.5888776537078916E-006
   7.7396888537501797E-006  -6.9452590767031877E-006   3.1376151959357050E-006
  -1.0474184963484424E-005  -3.5374708086346627E-006  -1.0267791722123193E-005
   5.1504859794279136E-006  -1.1722858399357706E-005   9.9186172234930550E-006
   1.2437387435029279E-005  -1.2725431410132116E-005  -1.2312658278850050E-005
   9.2322196727358079E-006  -1.0046978925134305E-005   8.4326972748520641E-006
  -7.6303281591410350E-006  -2.8219938206949747E-006   2.7774333883733970E-006
   4.3457736859273902E-006  -1.2495653120917329E-005   1.3618175472209209E-005
   8.7445392387864185E-006  -2.4197750030459288E-006  -1.3108530965134121E-005
  -8.1830243857729549E-006   3.9851035971163150E-006   1.6890907244952215E-006
  -1.0143963788170692E-005   2.4023971496962490E-006   1.1928043335363101E-006
  -3.8473977945465082E-006  -1.1177345247658822E-005  -5.6220912791405449E-006
   9.5666999575358576E-006   1.1564056367287939E-005   9.1819534069935774E-006
   1.3168365445268698E-005   8.7718353050016823E-006   8.3404178408809457E-006
   5.4299239975212285E-006   8.8412570730148857E-006  -8.9014053119987682E-007
  -7.6228313253586932E-006   1.1179481478122179E-005   1.3603721584306248E-005
  -1.0164171193210005E-005  -1.1625366181586272E-006   5.2957553729820420E-006
  -1.3124859776738403E-005  -5.4898919920597653E-006  -8.6058978817145793E-006
   8.7692985313264464E-006  -6.3036823113552399E-006   6.0973014677600905E-006
  -1.3992296183544918E-005   3.5782527833241786E-006  -4.2999248396076006E-006
  -5.0806236138816428E-006   1.0021884892910064E-005  -1.0135946248212907E-005
  -2.8240165639149654E-006  -3.1664409557506223E-006   9.7002143614956411E-006
  -1.2428228346917638E-005  -1.2073907821689165E-006   7.4348830989045059E-006
  -5.8101463171179001E-006   1.2933773008116847E-005   1.3999992335258886E-005
   2.1174716896001870E-006   3.8524913690575740E-007   6.9356193367372913E-006
   3.0245551986625603E-006   1.3709779704766016E-005   8.3566055086867555E-006
   6.6596317123120228E-007  -7.1035938083590950E-006   2.0055541941552124E-006
  -4.6377763631076348E-006   5.0038604609992793E-006  -1.2057739227369635E-005
  -2.7220582893310767E-006   2.3807620942088801E-006   1.5526723822493127E-006
   3.1899261394071482E-006  -6.8212642497457367E-006  -1.2889433828236116E-005
  -9.2009849316037305E-006   3.1002445142673616E-006  -2.1323318427609109E-006
  -1.2313245742227473E-005  -6.9036292855485272E-007  -1.0916304560756851E-005
   1.3781002009884049E-005   1.3864135707183922E-006   5.5637245037752116E-006
  -1.0437361690872316E-005  -7.0044326605381638E-007  -1.2338286368690130E-005
  -1.5369977912244341E-006   1.1703351944939181E-005  -1.6936969714318340E-006
   1.0038307164597117E-005   1.3920946086068810E-005   1.3804588283017859E-006
  -1.0520040485524412E-005   9.6971053832320062E-006  -8.6727819223782329E-006
   4.6016731146025953E-006   4.3756275066527978E-006   1.3249408688472287E-005
  -1.1867427795965359E-006  -9.5382957217677276E-006  -1.0102821324590484E-005
   9.8618278254430751E-006  -1.2239191978071179E-005   1.1917449921083206E-005
  -8.4383439804652490E-006  -3.2265624918537128E-006   7.2574958618035375E-006
   5.1342162956310999E-006  -5.2083835470307597E-006  -9.2824887995009804E-006
   5.2651748524293676E-006   1.1786197632596227E-005  -9.3585986854782550E-006
  -1.3893088305682601E-005  -9.0634317169241635E-006  -9.0117549668715293E-006
   4.8949718351755638E-007  -4.9446658963293953E-006  -9.2491435771120244E-007
  -5.0169238917524301E-006  -1.1377977342489189E-005   1.0372245762386816E-005
   1.2375476805913128E-005   1.0705806705148171E-005   4.5059585457524545E-006
  -1.3331900562958839E-005  -1.3158879246867356E-005   1.0812805148481541E-005
   1.0817844363556709E-005   1.1570251435631673E-005   1.3272333111632182E-006
  -9.1678733594217042E-006  -3.6265849975576202E-007   8.8037185446672786E-006
   1.2225040404925756E-005   2.3257751406123572E-006   1.3693771327731238E-006
  -7.9091930189716369E-007   7.0934257328232435E-006  -4.6952609897325196E-006
   9.1886138684025426E-006   1.3077054944400602E-005  -1.3866225207605893E-005
  -5.5610952236915178E-006  -1.2721586195298075E-006   1.0932680102402519E-005
  -6.5859117341656283E-006  -5.3799562318392795E-006  -8.8209028021312167E-006
  -9.3160142663352820E-006   1.8217105819484745E-006   1.3592067684189187E-005
  -1.0072747205098543E-005  -4.6600465656881267E-006  -5.3446884020333027E-006
  -3.3716993246781955E-006   3.9585151572420381E-006   2.8646984028015115E-006
  -1.2944882360200615E-005  -4.6171150090948583E-006  -1.1810009926542455E-005
   1.2327985732424633E-006  -2.4858379301252297E-007  -5.9396085589175042E-006
  -4.8837966795641299E-006  -1.3953403437671433E-005   1.3235483136139281E-005
  -1.1175649614728533E-005  -5.0854568353049870E-006   1.2754430738672181E-005
  -4.2204704178111334E-006  -9.3686256172156347E-006   1.3593696559917497E-005
  -6.0873823012201926E-006   1.3783960307606072E-006   1.0704456302319549E-005
   9.8461799372989885E-006   4.7731056092869574E-006   1.6130876500411147E-006
   7.2193240937114354E-006   1.1255897493554247E-005   9.8946380365418779E-006
   7.2715225036138267E-006  -7.4494027903351323E-006   1.3952121699393420E-005
  -6.6840915511174551E-006  -3.4988784701700873E-006  -5.6139201976182062E-006
   6.8746166055680662E-006   1.3771369899312665E-005   7.4567718317593984E-006
  -1.9989376017646911E-006   3.9666194815623970E-006  -1.0135745976606967E-006
   9.4007491828083586E-008   1.2067298858693155E-005   1.1145008059019763E-005
  -5.8473501057812937E-006   3.6159515289565375E-006   1.3311191525230363E-005
